Date,Open,High,Low,Close,Volume,Open Interest
2020-10-28,0.96755,0.96755,0.96755,0.96755,0,0
2020-10-29,0.9644,0.9644,0.9644,0.9644,0,0
2020-10-30,0.96415,0.96415,0.96415,0.96415,0,0
2020-11-02,0.96285,0.96285,0.96285,0.96285,0,0
2020-11-03,0.9651,0.9651,0.9651,0.9651,0,0
2020-11-04,0.9662,0.9662,0.9662,0.9662,0,0
2020-11-05,0.975,0.975,0.975,0.975,0,0
2020-11-06,0.9775,0.9775,0.9775,0.9775,0,0
2020-11-09,0.9573,0.9573,0.9573,0.9573,0,0
2020-11-10,0.95855,0.95855,0.95855,0.95855,0,0
2020-11-11,0.95715,0.95715,0.95715,0.95715,0,0
2020-11-12,0.96025,0.96025,0.96025,0.96025,0,0
2020-11-13,0.9644,0.9644,0.9644,0.9644,0,0
2020-11-16,0.965,0.965,0.965,0.965,0,0
2020-11-17,0.9683,0.9683,0.9683,0.9683,0,0
2020-11-18,0.97195,0.97195,0.97195,0.97195,0,0
2020-11-19,0.97215,0.97215,0.97215,0.97215,0,0
2020-11-20,0.9719,0.9719,0.9719,0.9719,0,0
2020-11-23,0.9656,0.9656,0.9656,0.9656,0,0
2020-11-24,0.965,0.965,0.965,0.965,0,0
2020-11-25,0.96625,0.96625,0.96625,0.96625,0,0
2020-11-27,0.96975,0.96975,0.96975,0.96975,0,0
2020-11-30,0.96675,0.96675,0.96675,0.96675,0,0
2020-12-01,0.96625,0.96625,0.96625,0.96625,0,0
2020-12-02,0.96485,0.96485,0.96485,0.96485,0,0
2020-12-03,0.97025,0.97025,0.97025,0.97025,0,0
2020-12-04,0.969,0.969,0.969,0.969,0,0
2020-12-07,0.97005,0.97005,0.97005,0.97005,0,0
2020-12-08,0.96845,0.96845,0.96845,0.96845,0,0
2020-12-09,0.9676,0.9676,0.9676,0.9676,0,0
2020-12-10,0.9678,0.9678,0.9678,0.9678,0,0
2020-12-11,0.96935,0.96935,0.96935,0.96935,0,0
2020-12-14,0.96875,0.96875,0.96875,0.96875,0,0
2020-12-15,0.9723,0.9723,0.9723,0.9723,0,0
2020-12-16,0.9729,0.9729,0.9729,0.9729,0,0
2020-12-17,0.9778,0.9778,0.9778,0.9778,0,0
2020-12-18,0.97595,0.97595,0.97595,0.97595,0,0
2020-12-21,0.97585,0.97585,0.97585,0.97585,0,0
2020-12-22,0.9727,0.9727,0.9727,0.9727,0,0
2020-12-23,0.9731,0.9731,0.9731,0.9731,0,0
2020-12-24,0.9724,0.9724,0.9724,0.9724,0,0
2020-12-28,0.97075,0.97075,0.97075,0.97075,0,0
2020-12-29,0.9736,0.9736,0.9736,0.9736,0,0
2020-12-30,0.97595,0.97595,0.97595,0.97595,0,0
2020-12-31,0.9756,0.9756,0.9756,0.9756,0,0
2021-01-04,0.9771,0.9771,0.9771,0.9771,0,0
2021-01-05,0.9815,0.9815,0.9815,0.9815,0,0
2021-01-06,0.9771,0.9771,0.9771,0.9771,0,0
2021-01-07,0.97015,0.97015,0.97015,0.97015,0,0
2021-01-08,0.96975,0.96975,0.96975,0.96975,0,0
2021-01-11,0.96745,0.96745,0.96745,0.96745,0,0
2021-01-12,0.97065,0.97065,0.97065,0.97065,0,0
2021-01-13,0.97005,0.97005,0.97005,0.97005,0,0
2021-01-14,0.97075,0.97075,0.97075,0.97075,0,0
2021-01-15,0.96995,0.96995,0.96995,0.96995,0,0
2021-01-19,0.9698,0.9698,0.9698,0.9698,0,0
2021-01-20,0.9731,0.9731,0.9731,0.9731,0,0
2021-01-21,0.9732,0.9732,0.9732,0.9732,0,0
2021-01-22,0.97025,0.97025,0.97025,0.97025,0,0
2021-01-25,0.97045,0.97045,0.97045,0.97045,0,0
2021-01-26,0.9719,0.9719,0.9719,0.9719,0,0
2021-01-27,0.96705,0.96705,0.96705,0.96705,0,0
2021-01-28,0.9662,0.9662,0.9662,0.9662,0,0
2021-01-29,0.9614,0.9614,0.9614,0.9614,0,0
2021-02-01,0.9594,0.9594,0.9594,0.9594,0,0
2021-02-02,0.9582,0.9582,0.9582,0.9582,0,0
2021-02-03,0.9584,0.9584,0.9584,0.9584,0,0
2021-02-04,0.9541,0.9541,0.9541,0.9541,0,0
2021-02-05,0.95465,0.95465,0.95465,0.95465,0,0
2021-02-08,0.95665,0.95665,0.95665,0.95665,0,0
2021-02-09,0.96275,0.96275,0.96275,0.96275,0,0
2021-02-10,0.9618,0.9618,0.9618,0.9618,0,0
2021-02-11,0.9607,0.9607,0.9607,0.9607,0,0
2021-02-12,0.95885,0.95885,0.95885,0.95885,0,0
2021-02-16,0.95055,0.95055,0.95055,0.95055,0,0
2021-02-17,0.9503,0.9503,0.9503,0.9503,0,0
2021-02-18,0.95215,0.95215,0.95215,0.95215,0,0
2021-02-19,0.9539,0.9539,0.9539,0.9539,0,0
2021-02-22,0.9582,0.9582,0.9582,0.9582,0,0
2021-02-23,0.95545,0.95545,0.95545,0.95545,0,0
2021-02-24,0.9499,0.9499,0.9499,0.9499,0,0
2021-02-25,0.9476,0.9476,0.9476,0.9476,0,0
2021-02-26,0.94425,0.94425,0.94425,0.94425,0,0
2021-03-01,0.94275,0.94275,0.94275,0.94275,0,0
2021-03-02,0.94295,0.94295,0.94295,0.94295,0,0
2021-03-03,0.9411,0.9411,0.9411,0.9411,0,0
2021-03-04,0.93305,0.93305,0.93305,0.93305,0,0
2021-03-05,0.92945,0.92945,0.92945,0.92945,0,0
2021-03-08,0.9247,0.9247,0.9247,0.9247,0,0
2021-03-09,0.92815,0.92815,0.92815,0.92815,0,0
2021-03-10,0.9288,0.9288,0.9288,0.9288,0,0
2021-03-11,0.92825,0.92825,0.92825,0.92825,0,0
2021-03-12,0.9231,0.9231,0.9231,0.9231,0,0
2021-03-15,0.9223,0.9223,0.9223,0.9223,0,0
2021-03-16,0.9236,0.9236,0.9236,0.9236,0,0
2021-03-17,0.9248,0.9248,0.9248,0.9248,0,0
2021-03-18,0.92345,0.92345,0.92345,0.92345,0,0
2021-03-19,0.92435,0.92435,0.92435,0.92435,0,0
2021-03-22,0.92515,0.92515,0.92515,0.92515,0,0
2021-03-23,0.92565,0.92565,0.92565,0.92565,0,0
2021-03-24,0.926,0.926,0.926,0.926,0,0
2021-03-25,0.92225,0.92225,0.92225,0.92225,0,0
2021-03-26,0.91745,0.91745,0.91745,0.91745,0,0
2021-03-29,0.91645,0.91645,0.91645,0.91645,0,0
2021-03-30,0.9121,0.9121,0.9121,0.9121,0,0
2021-03-31,0.9087,0.9087,0.9087,0.9087,0,0
2021-04-01,0.90975,0.90975,0.90975,0.90975,0,0
2021-04-05,0.91365,0.91365,0.91365,0.91365,0,0
2021-04-06,0.9161,0.9161,0.9161,0.9161,0,0
2021-04-07,0.91795,0.91795,0.91645,0.91645,1,1
2021-04-08,0.9209,0.9209,0.9209,0.9209,0,1
2021-04-09,0.9175,0.9175,0.9175,0.9175,0,1
2021-04-12,0.9194,0.9194,0.9194,0.9194,0,1
2021-04-13,0.92235,0.92235,0.92235,0.92235,0,1
2021-04-14,0.92355,0.92355,0.92355,0.92355,0,1
2021-04-15,0.92575,0.92575,0.92575,0.92575,0,1
2021-04-16,0.9217,0.92465,0.9217,0.92465,1,1
2021-04-19,0.9304,0.9304,0.9304,0.9304,0,1
2021-04-20,0.9302,0.9302,0.9302,0.9302,0,1
2021-04-21,0.93025,0.93025,0.93025,0.93025,0,1
2021-04-22,0.9303,0.9303,0.9303,0.9303,0,1
2021-04-23,0.93175,0.93175,0.93175,0.93175,0,1
2021-04-26,0.9302,0.9302,0.9302,0.9302,0,1
2021-04-27,0.9248,0.9248,0.9248,0.9248,0,1
2021-04-28,0.9253,0.9253,0.9253,0.9253,0,1
2021-04-29,0.92355,0.92355,0.92355,0.92355,0,1
2021-04-30,0.9198,0.9198,0.9198,0.9198,0,1
2021-05-03,0.9214,0.9214,0.9214,0.9214,0,1
2021-05-04,0.91975,0.91975,0.91975,0.91975,0,1
2021-05-05,0.92005,0.92005,0.92005,0.92005,0,1
2021-05-06,0.92165,0.92165,0.92165,0.92165,0,1
2021-05-07,0.9251,0.9251,0.9251,0.9251,0,1
2021-05-10,0.92345,0.92345,0.92345,0.92345,0,1
2021-05-11,0.92485,0.92485,0.92485,0.92485,0,1
2021-05-12,0.9165,0.91685,0.9165,0.91685,1,1
2021-05-13,0.91795,0.91795,0.91795,0.91795,0,1
2021-05-14,0.91875,0.91875,0.91875,0.91875,0,1
2021-05-17,0.92015,0.92015,0.92015,0.92015,0,1
2021-05-18,0.92275,0.92275,0.92275,0.92275,0,1
2021-05-19,0.91985,0.91985,0.91985,0.91985,0,1
2021-05-20,0.92475,0.92475,0.9231,0.9231,1,1
2021-05-21,0.92205,0.92205,0.92205,0.92205,1,1
2021-05-24,0.92315,0.92315,0.92315,0.92315,0,1
2021-05-25,0.92365,0.92365,0.92365,0.92365,0,1
2021-05-26,0.92,0.92,0.92,0.92,0,1
2021-05-27,0.9143,0.9143,0.9143,0.9143,0,1
2021-05-28,0.91425,0.91425,0.91425,0.91425,0,1
2021-06-01,0.91725,0.91725,0.91725,0.91725,0,1
2021-06-02,0.9161,0.9161,0.9161,0.9161,0,1
2021-06-03,0.91,0.91,0.91,0.91,0,1
2021-06-04,0.9166,0.9166,0.9166,0.9166,0,1
2021-06-07,0.9188,0.9188,0.9188,0.9188,0,1
2021-06-08,0.91675,0.91675,0.91675,0.91675,0,1
2021-06-09,0.9161,0.9161,0.9161,0.9161,0,1
2021-06-10,0.91725,0.91725,0.91725,0.91725,0,1
2021-06-11,0.9149,0.9149,0.9149,0.9149,0,1
2021-06-14,0.9117,0.9117,0.9117,0.9117,0,1
2021-06-15,0.9117,0.9117,0.9117,0.9117,0,1
2021-06-16,0.9084,0.9084,0.9084,0.9084,0,1
2021-06-17,0.91045,0.91045,0.91045,0.91045,0,1
2021-06-18,0.9115,0.9115,0.9115,0.9115,0,1
2021-06-21,0.91065,0.91065,0.91065,0.91065,0,1
2021-06-22,0.9077,0.9077,0.9077,0.9077,0,1
2021-06-23,0.9048,0.9048,0.9048,0.9048,0,1
2021-06-24,0.90565,0.90565,0.90565,0.90565,0,1
2021-06-25,0.90585,0.90585,0.90585,0.90585,0,1
2021-06-28,0.90825,0.90825,0.90825,0.90825,0,1
2021-06-29,0.9086,0.9086,0.9086,0.9086,0,1
2021-06-30,0.9037,0.9037,0.9037,0.9037,0,1
2021-07-01,0.89935,0.89935,0.89935,0.89935,0,1
2021-07-02,0.90255,0.90255,0.90255,0.90255,0,1
2021-07-06,0.90675,0.9074,0.90675,0.9074,3,2
2021-07-07,0.9103,0.9103,0.90745,0.90745,1,1
2021-07-08,0.91415,0.91415,0.91415,0.91415,0,1
2021-07-09,0.91125,0.91125,0.91125,0.91125,0,1
2021-07-12,0.90985,0.90985,0.90985,0.90985,0,1
2021-07-13,0.9076,0.9076,0.9076,0.9076,0,1
2021-07-14,0.9124,0.9124,0.9124,0.9124,0,1
2021-07-15,0.9139,0.9139,0.9139,0.9139,0,1
2021-07-16,0.9118,0.9118,0.9118,0.9118,0,1
2021-07-19,0.9168,0.9168,0.9168,0.9168,0,1
2021-07-20,0.91395,0.91395,0.91395,0.91395,0,1
2021-07-21,0.91025,0.91025,0.91025,0.91025,0,1
2021-07-22,0.91115,0.91115,0.91115,0.91115,0,1
2021-07-23,0.9077,0.9077,0.9077,0.9077,0,1
2021-07-26,0.9092,0.9092,0.9092,0.9092,0,1
2021-07-27,0.9147,0.9147,0.9147,0.9147,0,1
2021-07-28,0.91245,0.91245,0.91245,0.91245,0,1
2021-07-29,0.9166,0.9166,0.9166,0.9166,0,1
2021-07-30,0.914,0.914,0.914,0.914,0,1
2021-08-02,0.9183,0.9183,0.9183,0.9183,0,1
2021-08-03,0.91945,0.91945,0.91945,0.91945,0,1
2021-08-04,0.91635,0.91635,0.91635,0.91635,0,1
2021-08-05,0.91405,0.91405,0.91405,0.91405,0,1
2021-08-06,0.9102,0.9102,0.9102,0.9102,0,1
2021-08-09,0.90965,0.90965,0.90965,0.90965,0,1
2021-08-10,0.90735,0.90735,0.90735,0.90735,0,1
2021-08-11,0.90835,0.90835,0.90835,0.90835,0,1
2021-08-12,0.90825,0.90825,0.90825,0.90825,0,1
2021-08-13,0.91535,0.91535,0.91535,0.91535,0,1
2021-08-16,0.91845,0.91845,0.91845,0.91845,0,1
2021-08-17,0.91565,0.91565,0.91565,0.91565,0,1
2021-08-18,0.91305,0.91305,0.91305,0.91305,0,1
2021-08-19,0.91375,0.91375,0.91375,0.91375,0,1
2021-08-20,0.9137,0.9137,0.9137,0.9137,0,1
2021-08-23,0.91465,0.91465,0.91465,0.91465,0,1
2021-08-24,0.91455,0.91455,0.91455,0.91455,0,1
2021-08-25,0.91215,0.91215,0.91215,0.91215,0,1
2021-08-26,0.9118,0.9118,0.9118,0.9118,0,1
2021-08-27,0.9134,0.9134,0.9134,0.9134,0,1
2021-08-30,0.91285,0.91285,0.91285,0.91285,0,1
2021-08-31,0.91195,0.91195,0.91195,0.91195,0,1
2021-09-01,0.91245,0.91245,0.91245,0.91245,0,1
2021-09-02,0.9121,0.9121,0.9121,0.9121,0,1
2021-09-03,0.91485,0.91485,0.91485,0.91485,0,1
2021-09-07,0.90935,0.90935,0.90935,0.90935,0,1
2021-09-08,0.9098,0.9098,0.9098,0.9098,0,1
2021-09-09,0.9142,0.9142,0.9142,0.9142,0,1
2021-09-10,0.9124,0.9124,0.9124,0.9124,0,1
2021-09-13,0.91155,0.91155,0.91155,0.91155,0,1
2021-09-14,0.91475,0.91475,0.91475,0.91475,0,1
2021-09-15,0.91665,0.91665,0.91665,0.91665,0,1
2021-09-16,0.91405,0.91405,0.91405,0.91405,0,1
2021-09-17,0.9122,0.9122,0.9122,0.9122,0,1
2021-09-20,0.9169,0.9169,0.9169,0.9169,0,1
2021-09-21,0.9181,0.9181,0.9181,0.9181,0,1
2021-09-22,0.9126,0.9126,0.9126,0.9126,0,1
2021-09-23,0.90955,0.90955,0.90955,0.90955,0,1
2021-09-24,0.9049,0.9049,0.9049,0.9049,0,1
2021-09-27,0.9031,0.9031,0.9031,0.9031,0,1
2021-09-28,0.89835,0.89835,0.89835,0.89835,0,1
2021-09-29,0.8951,0.8951,0.8951,0.8951,0,1
2021-09-30,0.8998,0.8998,0.8998,0.8998,0,1
2021-10-01,0.90265,0.90265,0.90265,0.90265,0,1
2021-10-04,0.9038,0.9038,0.9038,0.9038,0,1
2021-10-05,0.8991,0.8991,0.8991,0.8991,0,1
2021-10-06,0.8996,0.8996,0.8996,0.8996,0,1
2021-10-07,0.8998,0.8998,0.8981,0.8981,2,3
2021-10-08,0.8963,0.8963,0.89345,0.89345,2,5
2021-10-11,0.8859,0.88615,0.8845,0.8845,10,6
2021-10-12,0.8842,0.8842,0.882,0.882,1,5
2021-10-13,0.8844,0.8844,0.8844,0.8844,0,5
2021-10-14,0.8848,0.8848,0.88205,0.88205,1,5
2021-10-15,0.87855,0.8786,0.87755,0.87755,3,7
2021-10-18,0.8776,0.8776,0.8776,0.8776,0,7
2021-10-19,0.87715,0.87715,0.87715,0.87715,1,6
2021-10-20,0.87795,0.87795,0.87795,0.87795,0,6
2021-10-21,0.8801,0.8801,0.8801,0.8801,1,6
2021-10-22,0.8795,0.88405,0.8795,0.88405,1,6
2021-10-25,0.8822,0.8822,0.8818,0.8818,5,5
2021-10-26,0.8784,0.8784,0.8784,0.8784,0,5
2021-10-27,0.8788,0.88355,0.8788,0.88145,6,5
2021-10-28,0.8841,0.8841,0.8841,0.8841,2,5
2021-10-29,0.8792,0.88015,0.8792,0.88015,2,7
2021-11-01,0.87975,0.87975,0.87975,0.87975,0,7
2021-11-02,0.8818,0.8818,0.8798,0.8798,2,5
2021-11-03,0.88015,0.88015,0.88015,0.88015,0,5
2021-11-04,0.87925,0.8815,0.8783,0.8815,54,52
2021-11-05,0.882,0.88415,0.87955,0.88415,3,52
2021-11-08,0.8855,0.8855,0.88545,0.88545,2,52
2021-11-09,0.88885,0.88885,0.8886,0.8886,1,51
2021-11-10,0.8809,0.881,0.8809,0.881,83,91
2021-11-11,0.87935,0.87985,0.87895,0.87895,16,96
2021-11-12,0.88,0.88,0.88,0.88,0,96
2021-11-15,0.8789,0.8789,0.8789,0.8789,0,96
2021-11-16,0.87755,0.87825,0.8741,0.87445,106,157
2021-11-17,0.87595,0.8788,0.87545,0.8788,8,157
2021-11-18,0.87965,0.87965,0.87765,0.87765,3,157
2021-11-19,0.8801,0.88235,0.88005,0.88005,2,157
2021-11-22,0.87445,0.87445,0.87255,0.87255,10,162
2021-11-23,0.87145,0.8742,0.87145,0.8716,11,162
2021-11-24,0.8729,0.8729,0.8686,0.8686,4,161
2021-11-26,0.8847,0.8866,0.8847,0.8866,5,163
2021-11-29,0.885,0.88655,0.8817,0.8817,10,161
2021-11-30,0.8827,0.8894,0.8827,0.88645,38,159
2021-12-01,0.8838,0.889,0.883,0.88895,15,161
2021-12-02,0.88755,0.8883,0.88575,0.88575,8,166
2021-12-03,0.8858,0.89,0.8828,0.89,8,166
2021-12-06,0.88625,0.88625,0.8832,0.8832,78,169
2021-12-07,0.882,0.88265,0.8815,0.8822,8,175
2021-12-08,0.88435,0.88435,0.881,0.88185,114,257
2021-12-09,0.8809,0.88375,0.8809,0.88325,176,407
2021-12-10,0.8845,0.8845,0.8834,0.88365,109,509
2021-12-13,0.88285,0.88295,0.8815,0.88295,52,559
2021-12-14,0.8822,0.88235,0.8812,0.8812,7,563
2021-12-15,0.8816,0.8816,0.87895,0.87895,7,566
2021-12-16,0.87845,0.88245,0.87815,0.88245,24,571
2021-12-17,0.8831,0.8858,0.88135,0.88165,19,571
2021-12-20,0.8826,0.883,0.88135,0.88135,12,571
2021-12-21,0.8819,0.8819,0.878,0.87825,6,571
2021-12-22,0.8782,0.8783,0.8767,0.8778,65,599
2021-12-23,0.8777,0.8777,0.87585,0.87585,28,599
2021-12-27,0.87235,0.87245,0.872,0.872,12,603
2021-12-28,0.87215,0.8727,0.87215,0.8727,7,607
2021-12-29,0.87295,0.87295,0.8716,0.8716,7,603
2021-12-30,0.8712,0.8712,0.86995,0.87075,14,612
2021-12-31,0.8707,0.87105,0.8699,0.87105,12,609
2022-01-03,0.87,0.87085,0.8686,0.8688,22,597
2022-01-04,0.86875,0.86875,0.8612,0.86275,53,598
2022-01-05,0.8621,0.8655,0.8621,0.8625,22,589
2022-01-06,0.86595,0.86595,0.8641,0.8641,10,588
2022-01-07,0.864,0.86715,0.864,0.867,350,867
2022-01-10,0.8666,0.87005,0.86515,0.8697,1067,989
2022-01-11,0.86835,0.86865,0.86625,0.86865,149,1090
2022-01-12,0.86865,0.87585,0.8682,0.87585,293,1217
2022-01-13,0.8737,0.8788,0.8736,0.87835,192,1291
2022-01-14,0.8779,0.8826,0.87705,0.87775,191,1400
2022-01-18,0.87485,0.87485,0.87095,0.87425,166,1425
2022-01-19,0.8744,0.8771,0.8736,0.8771,38,1423
2022-01-20,0.876,0.879,0.8748,0.87755,23,1426
2022-01-21,0.87835,0.8819,0.87835,0.88155,23,1426
2022-01-24,0.88075,0.8831,0.88,0.88065,36,1440
2022-01-25,0.87905,0.8811,0.878,0.87955,18,1441
2022-01-26,0.88015,0.88015,0.8738,0.87475,107,1438
2022-01-27,0.87385,0.8751,0.8681,0.86915,34,1452
2022-01-28,0.8682,0.87035,0.8666,0.86975,47,1452
2022-01-31,0.86855,0.87145,0.86725,0.87145,22,1460
2022-02-01,0.87045,0.874,0.87045,0.87365,26,1471
2022-02-02,0.8748,0.877,0.8748,0.87605,51,1490
2022-02-03,0.8749,0.87495,0.8716,0.8718,134,1496
2022-02-04,0.87115,0.8725,0.8683,0.8696,134,1496
2022-02-07,0.8694,0.87175,0.86935,0.87095,24,1506
2022-02-08,0.86995,0.86995,0.86695,0.86745,64,1520
2022-02-09,0.8669,0.8687,0.866,0.8679,126,1602
2022-02-10,0.86715,0.86725,0.8617,0.8651,2171,2556
2022-02-11,0.8642,0.8709,0.8636,0.86995,151,2543
2022-02-14,0.86805,0.87135,0.86625,0.86685,267,2603
2022-02-15,0.8682,0.86935,0.8653,0.86695,391,2734
2022-02-16,0.86655,0.86875,0.866,0.8686,384,2749
2022-02-17,0.86865,0.8726,0.86775,0.8725,548,2748
2022-02-18,0.87255,0.8731,0.8695,0.87095,502,2905
2022-02-22,0.874,0.875,0.8699,0.8711,710,2828
2022-02-23,0.87105,0.8723,0.8702,0.8719,249,2837
2022-02-24,0.872,0.8759,0.8664,0.8665,5725,6930
2022-02-25,0.86795,0.87015,0.86595,0.86715,5725,6925
2022-02-28,0.86825,0.8728,0.8661,0.87265,3894,6267
2022-03-01,0.8713,0.87395,0.8696,0.87285,973,6502
2022-03-02,0.8729,0.87295,0.8663,0.86715,4050,5928
2022-03-03,0.8678,0.8687,0.86535,0.8683,10499,12313
2022-03-04,0.8679,0.8747,0.86755,0.87365,14162,18401
2022-03-07,0.87295,0.87335,0.86815,0.8694,35746,34850
2022-03-08,0.8693,0.86955,0.8656,0.86605,68912,69178
2022-03-09,0.86605,0.86725,0.8644,0.8651,80873,115487
2022-03-10,0.8651,0.8653,0.86245,0.86325,115607,171651
2022-03-11,0.863,0.863,0.8539,0.854,134898,197421
2022-03-14,0.85395,0.85425,0.84765,0.84855,98032,207143
2022-03-15,0.8478,0.85135,0.84605,0.84695,105267,212312
2022-03-16,0.847,0.84795,0.8412,0.84435,102144,219123
2022-03-17,0.8437,0.8464,0.8418,0.84485,98130,225634
2022-03-18,0.8447,0.84565,0.83905,0.84095,81762,230444
2022-03-21,0.84115,0.8412,0.83835,0.8386,55724,233394
2022-03-22,0.83855,0.83885,0.82775,0.8299,164333,245121
2022-03-23,0.82935,0.83085,0.82525,0.82725,117930,238516
2022-03-24,0.82705,0.82835,0.81855,0.8196,126892,246265
2022-03-25,0.8188,0.82685,0.81835,0.82035,151251,239453
2022-03-28,0.821,0.8211,0.80085,0.81095,237439,239604
2022-03-29,0.8089,0.82135,0.80615,0.8151,205447,234609
2022-03-30,0.8155,0.8258,0.8132,0.82285,177401,233124
2022-03-31,0.8221,0.82595,0.8181,0.82375,166315,235639
2022-04-01,0.82315,0.8233,0.8141,0.8169,146443,243306
2022-04-04,0.8171,0.8193,0.81465,0.8157,94427,232974
2022-04-05,0.81575,0.81855,0.80995,0.8104,109417,237156
2022-04-06,0.8105,0.81145,0.8075,0.80935,117907,237549
2022-04-07,0.8093,0.8113,0.8078,0.80805,101441,238236
2022-04-08,0.808,0.81,0.80345,0.80545,101441,234422
2022-04-11,0.8062,0.8069,0.7964,0.79845,124251,243133
2022-04-12,0.7988,0.8029,0.7965,0.7995,119350,240387
2022-04-13,0.7988,0.79905,0.7929,0.7974,132153,239946
2022-04-14,0.797,0.8007,0.79475,0.79495,109204,238830
2022-04-18,0.79165,0.7934,0.7885,0.7887,80528,242720
2022-04-19,0.7881,0.78865,0.7765,0.77785,179998,247411
2022-04-20,0.77685,0.78575,0.77385,0.78365,217407,241590
2022-04-21,0.78265,0.78355,0.77805,0.7808,152020,240053
2022-04-22,0.7798,0.78395,0.7756,0.77875,166520,241477
2022-04-25,0.779,0.78525,0.77705,0.7822,173640,238758
2022-04-26,0.7814,0.7884,0.7809,0.78495,166339,234014
2022-04-27,0.7873,0.78885,0.77865,0.7802,151143,240924
2022-04-28,0.77935,0.7802,0.7628,0.7649,193689,249737
2022-04-29,0.76525,0.7743,0.76455,0.7735,193689,249315
2022-05-02,0.77095,0.7725,0.7673,0.7694,117245,248477
2022-05-03,0.769,0.77195,0.76845,0.7691,81512,250740
2022-05-04,0.76925,0.77845,0.76785,0.7776,136927,248870
2022-05-05,0.77525,0.7776,0.76685,0.76775,149614,248993
2022-05-06,0.769,0.7696,0.7653,0.7666,149614,243988
2022-05-09,0.7667,0.7694,0.76215,0.7682,146963,245857
2022-05-10,0.7681,0.77125,0.76655,0.7676,138359,243071
2022-05-11,0.7676,0.7733,0.7652,0.77145,174268,242373
2022-05-12,0.77,0.78495,0.7696,0.7814,237940,238997
2022-05-13,0.77945,0.77985,0.77315,0.77375,158984,234907
2022-05-16,0.7737,0.77775,0.77185,0.77525,125521,236803
2022-05-17,0.77555,0.7768,0.7711,0.7733,109014,236870
2022-05-18,0.77345,0.78175,0.7726,0.7812,108669,236067
2022-05-19,0.7799,0.7878,0.77605,0.78345,127425,229657
2022-05-20,0.7829,0.78465,0.77995,0.78295,127425,229651
2022-05-23,0.7826,0.7869,0.78135,0.78235,103926,232326
2022-05-24,0.7825,0.7919,0.7812,0.78905,152848,232139
2022-05-25,0.7889,0.78995,0.78475,0.78595,119218,234702
2022-05-26,0.7862,0.7906,0.78415,0.78665,94535,230476
2022-05-27,0.78705,0.7898,0.7862,0.78715,94535,230476
2022-05-31,0.78695,0.7886,0.7761,0.77765,203310,231797
2022-06-01,0.7772,0.7776,0.7683,0.76875,133909,229668
2022-06-02,0.7686,0.77235,0.76795,0.77025,104335,229461
2022-06-03,0.77015,0.77125,0.76365,0.7645,103714,233624
2022-06-06,0.76415,0.7668,0.75765,0.7577,150103,214889
2022-06-07,0.75815,0.7583,0.752,0.7545,187119,185049
2022-06-08,0.7541,0.7543,0.7437,0.74535,251114,116344
2022-06-09,0.74505,0.75085,0.7432,0.74475,216662,70734
2022-06-10,0.744,0.7499,0.7436,0.7443,59496,49628
2022-06-13,0.74355,0.74785,0.73985,0.7466,1926,49095
